,car_model,hp_kW,Displacement_cc,km,age,Gearing_Type,cons_comb,price
9126,Opel Corsa,66.0,1398.0,39700.0,2.0,Manual,5.2,8550
9127,Opel Corsa,51.0,1200.0,23500.0,2.0,Manual,5.6,8525
9128,Opel Corsa,66.0,1398.0,40256.0,2.0,Manual,5.2,8500
9129,Opel Corsa,66.0,1398.0,20446.0,2.0,Manual,5.2,8500
9130,Opel Corsa,52.0,1229.0,24253.0,2.0,Manual,5.3,8500
9131,Opel Corsa,66.0,1398.0,25900.0,2.0,Manual,5.6,8500
9132,Opel Corsa,51.0,1229.0,45000.0,2.0,Manual,5.3,8500
9133,Opel Corsa,55.0,1248.0,25562.0,2.0,Manual,3.8,8500
9134,Opel Corsa,51.0,1229.0,57000.0,2.0,Manual,5.3,8500
9135,Opel Corsa,51.0,1229.0,16427.0,2.0,Manual,5.3,8500
9136,Opel Corsa,51.0,1229.0,10400.0,2.0,Manual,5.3,8500
9137,Opel Corsa,51.0,1229.0,29322.0,2.0,Manual,5.4,8500
9138,Opel Corsa,66.0,1398.0,21300.0,2.0,Manual,5.2,8500
9139,Opel Corsa,51.0,1229.0,40845.0,2.0,Manual,5.3,8500
9140,Opel Corsa,51.0,1229.0,38000.0,2.0,Manual,5.3,8500
9141,Opel Corsa,66.0,1398.0,30800.0,2.0,Manual,5.6,8500
9142,Opel Corsa,55.0,1248.0,25000.0,2.0,Manual,3.8,8500
9143,Opel Corsa,66.0,1398.0,25900.0,2.0,Manual,5.6,8500
9144,Opel Corsa,55.0,1248.0,17000.0,2.0,Manual,3.8,8500
9145,Opel Corsa,75.0,1398.0,39000.0,2.0,Manual,4.5,8500
9146,Opel Corsa,66.0,998.0,52000.0,2.0,Manual,4.5,8500
9147,Opel Corsa,66.0,1398.0,36300.0,2.0,Manual,5.6,8500
9148,Opel Corsa,51.0,1229.0,39860.0,2.0,Manual,5.3,8500
9149,Opel Corsa,51.0,1398.0,55700.0,2.0,Manual,5.3,8500
9150,Opel Corsa,66.0,1398.0,23000.0,2.0,Manual,5.0,8500
9151,Opel Corsa,66.0,1398.0,29877.0,2.0,Manual,5.0,8500
9152,Opel Corsa,66.0,1398.0,48562.0,2.0,Manual,5.6,8500
9153,Opel Corsa,51.0,1229.0,47100.0,2.0,Manual,5.3,8500
9154,Opel Corsa,66.0,1398.0,19643.0,2.0,Manual,5.2,8500
9155,Opel Corsa,51.0,1229.0,45400.0,2.0,Manual,5.3,8500
9156,Opel Corsa,51.0,1229.0,52500.0,2.0,Manual,5.3,8500
9157,Opel Corsa,51.0,1229.0,39470.0,2.0,Manual,5.3,8500
9158,Opel Corsa,66.0,1398.0,39856.0,2.0,Manual,5.2,8299
9159,Opel Corsa,51.0,1229.0,47100.0,2.0,Manual,5.3,8500
9160,Opel Corsa,66.0,1398.0,47662.0,2.0,Manual,5.2,8299
9161,Opel Corsa,66.0,1398.0,41685.0,2.0,Manual,5.2,8299
9162,Opel Corsa,51.0,1229.0,39470.0,2.0,Manual,5.3,8500
9163,Opel Corsa,66.0,1398.0,42670.0,2.0,Manual,5.2,8299
9164,Opel Corsa,51.0,1229.0,43000.0,2.0,Manual,5.6,8299
9165,Opel Corsa,66.0,1398.0,46370.0,2.0,Manual,5.1,8290
9166,Opel Corsa,66.0,1398.0,46380.0,2.0,Manual,5.1,8290
9167,Opel Corsa,51.0,1229.0,25000.0,2.0,Manual,5.6,8200
9168,Opel Corsa,51.0,1229.0,1.0,0.0,Manual,5.35,8200
9169,Opel Corsa,51.0,1229.0,52500.0,2.0,Manual,5.3,8500
9170,Opel Corsa,66.0,1398.0,62630.0,2.0,Manual,5.6,8270
9171,Opel Corsa,51.0,1229.0,59000.0,2.0,Manual,5.3,8200
9172,Opel Corsa,66.0,1398.0,63992.0,2.0,Manual,5.2,8455
9173,Opel Corsa,51.0,1229.0,9500.0,2.0,Manual,5.7,8150
9174,Opel Corsa,66.0,1398.0,63992.0,2.0,Manual,5.2,8455
9175,Opel Corsa,51.0,1229.0,30000.0,1.0,Manual,5.4,8199
9176,Opel Corsa,51.0,1229.0,7500.0,1.0,Manual,5.6,8199
9177,Opel Corsa,52.0,1229.0,56480.0,2.0,Manual,5.3,8199
9178,Opel Corsa,51.0,1229.0,45147.0,2.0,Manual,5.3,8450
9179,Opel Corsa,51.0,1229.0,25750.0,2.0,Manual,5.4,8450
9180,Opel Corsa,51.0,1229.0,48753.0,2.0,Manual,5.3,8450
9181,Opel Corsa,51.0,1229.0,46648.0,2.0,Manual,5.4,8430
9182,Opel Corsa,51.0,1229.0,52535.0,2.0,Manual,5.4,8450
9183,Opel Corsa,51.0,1229.0,49000.0,2.0,Manual,5.35,8400
9184,Opel Corsa,51.0,1229.0,33000.0,2.0,Manual,5.3,8450
9185,Opel Corsa,51.0,1229.0,7275.0,2.0,Manual,5.4,8450
9186,Opel Corsa,66.0,1398.0,41140.0,1.0,Manual,5.0,8400
9187,Opel Corsa,51.0,1229.0,39990.0,2.0,Manual,5.3,8399
9188,Opel Corsa,51.0,1229.0,28456.0,2.0,Manual,5.3,8399
9189,Opel Corsa,66.0,1398.0,27470.0,1.0,Manual,5.2,8490
9190,Opel Corsa,51.0,1229.0,47900.0,2.0,Manual,5.3,8399
9191,Opel Corsa,51.0,1229.0,14500.0,2.0,Manual,5.4,8399
9192,Opel Corsa,66.0,1398.0,30000.0,2.0,Manual,5.2,8400
9193,Opel Corsa,66.0,1398.0,23225.0,1.0,Manual,5.2,8490
9194,Opel Corsa,66.0,1398.0,11144.0,1.0,Manual,5.2,8490
9195,Opel Corsa,66.0,1398.0,27806.0,1.0,Manual,5.2,8490
9196,Opel Corsa,66.0,1398.0,27470.0,1.0,Manual,5.2,8490
9197,Opel Corsa,66.0,1398.0,23225.0,1.0,Manual,5.2,8490
9198,Opel Corsa,66.0,1398.0,26987.0,1.0,Manual,5.2,8490
9199,Opel Corsa,66.0,1398.0,29446.0,1.0,Manual,5.2,8490
9200,Opel Corsa,51.0,1229.0,46500.0,2.0,Manual,5.3,8490
9201,Opel Corsa,66.0,1398.0,32084.0,2.0,Manual,5.2,8490
9202,Opel Corsa,66.0,1398.0,20768.0,1.0,Manual,5.2,8490
9203,Opel Corsa,66.0,1398.0,11528.0,1.0,Manual,5.2,8490
9204,Opel Corsa,66.0,1398.0,27806.0,1.0,Manual,5.2,8490
9205,Opel Corsa,66.0,1398.0,26987.0,1.0,Manual,5.2,8490
9206,Opel Corsa,66.0,1398.0,34592.0,1.0,Manual,5.2,8490
9207,Opel Corsa,66.0,1398.0,33321.0,1.0,Manual,5.2,8490
9208,Opel Corsa,66.0,1398.0,34164.0,2.0,Manual,5.2,8490
9209,Opel Corsa,66.0,1398.0,10761.0,2.0,Manual,5.2,8091
9210,Opel Corsa,51.0,1229.0,52200.0,2.0,Manual,5.4,7990
9211,Opel Corsa,51.0,1229.0,30602.0,1.0,Manual,5.4,7990
9212,Opel Corsa,66.0,1398.0,10761.0,2.0,Manual,5.2,8091
9213,Opel Corsa,66.0,1398.0,10761.0,2.0,Manual,5.2,8091
9214,Opel Corsa,51.0,1229.0,45000.0,2.0,Manual,5.3,8000
9215,Opel Corsa,51.0,1229.0,60000.0,2.0,Manual,5.3,8000
9216,Opel Corsa,51.0,1229.0,63000.0,2.0,Manual,4.3,7990
9217,Opel Corsa,51.0,1229.0,30602.0,1.0,Manual,5.4,7990
9218,Opel Corsa,51.0,1229.0,23831.0,2.0,Manual,5.4,7990
9219,Opel Corsa,51.0,1229.0,3950.0,2.0,Manual,5.4,7990
9220,Opel Corsa,67.0,1398.0,23656.0,1.0,Manual,5.7,7990
9221,Opel Corsa,67.0,1398.0,23656.0,1.0,Manual,5.7,7990
9222,Opel Corsa,67.0,1398.0,23656.0,1.0,Manual,5.7,7990
9223,Opel Corsa,51.0,1229.0,32480.0,2.0,Manual,5.4,7980
9224,Opel Corsa,51.0,1229.0,57000.0,2.0,Manual,5.4,7980
9225,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9226,Opel Corsa,51.0,1229.0,12961.0,2.0,Manual,5.4,8380
9227,Opel Corsa,66.0,1398.0,317000.0,2.0,Manual,6.0,8350
9228,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9229,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9230,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9231,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9232,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9233,Opel Corsa,51.0,1229.0,58912.0,2.0,Manual,5.35,8300
9234,Opel Corsa,66.0,1398.0,42471.0,2.0,Manual,5.2,8300
9235,Opel Corsa,51.0,1229.0,53522.0,2.0,Manual,5.35,8300
9236,Opel Corsa,51.0,1229.0,60386.0,2.0,Manual,5.35,8300
9237,Opel Corsa,51.0,1229.0,59217.0,2.0,Manual,5.35,8300
9238,Opel Corsa,51.0,1229.0,51318.0,2.0,Manual,5.35,8300
9239,Opel Corsa,51.0,1229.0,10000.0,2.0,Manual,5.3,8300
9240,Opel Corsa,51.0,1229.0,53390.0,2.0,Manual,5.35,8300
9241,Opel Corsa,66.0,1398.0,18214.0,2.0,Manual,5.2,8300
9242,Opel Corsa,66.0,1398.0,43657.0,2.0,Manual,5.2,8300
9243,Opel Corsa,51.0,1229.0,50000.0,2.0,Manual,5.3,8300
9244,Opel Corsa,51.0,1229.0,18300.0,2.0,Manual,5.4,8300
9245,Opel Corsa,66.0,1398.0,42323.0,1.0,Manual,5.0,8300
9246,Opel Corsa,66.0,1398.0,44109.0,1.0,Manual,5.0,8300
9247,Opel Corsa,51.0,1229.0,47140.0,2.0,Manual,5.35,8300
9248,Opel Corsa,51.0,1229.0,45421.0,2.0,Manual,5.3,8300
9249,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9250,Opel Corsa,66.0,1398.0,41585.0,2.0,Manual,5.2,8299
9251,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.0,14000
9252,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9253,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9254,Opel Corsa,66.0,1398.0,7600.0,1.0,Automatic,6.3,14150
9255,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9256,Opel Corsa,66.0,1398.0,15545.0,1.0,Automatic,5.9,13999
9257,Opel Corsa,66.0,1398.0,34826.0,2.0,Manual,5.2,8299
9258,Opel Corsa,66.0,1398.0,8205.0,1.0,Automatic,5.9,13999
9259,Opel Corsa,66.0,1398.0,2500.0,0.0,Automatic,6.2,13999
9260,Opel Corsa,66.0,1398.0,12780.0,1.0,Automatic,5.9,13999
9261,Opel Corsa,66.0,1398.0,15015.0,2.0,Automatic,5.6,13990
9262,Opel Corsa,66.0,1398.0,13875.0,1.0,Automatic,5.9,13999
9263,Opel Corsa,66.0,1398.0,3700.0,1.0,Automatic,6.6,13999
9264,Opel Corsa,66.0,1398.0,4100.0,1.0,Automatic,4.7,13990
9265,Opel Corsa,66.0,1398.0,12500.0,1.0,Automatic,5.9,13990
9266,Opel Corsa,66.0,1398.0,20300.0,1.0,Automatic,5.2,13990
9267,Opel Corsa,66.0,1398.0,9500.0,1.0,Automatic,5.9,13990
9268,Opel Corsa,66.0,1398.0,15150.0,1.0,Automatic,5.2,13990
9269,Opel Corsa,66.0,1398.0,4025.0,1.0,Automatic,6.0,13990
9270,Opel Corsa,66.0,1398.0,2159.0,0.0,Automatic,5.9,13990
9271,Opel Corsa,66.0,1398.0,19500.0,1.0,Automatic,4.8,13990
9272,Opel Corsa,66.0,1398.0,14205.0,1.0,Automatic,5.2,13990
9273,Opel Corsa,66.0,1398.0,5310.0,1.0,Automatic,5.6,13990
9274,Opel Corsa,66.0,1398.0,13307.0,1.0,Automatic,5.6,13990
9275,Opel Corsa,66.0,1398.0,7070.0,1.0,Automatic,5.5,13990
9276,Opel Corsa,66.0,1398.0,10.0,1.0,Automatic,6.0,13990
9277,Opel Corsa,66.0,1398.0,1200.0,1.0,Automatic,5.2,13990
9278,Opel Corsa,66.0,1400.0,44096.0,1.0,Automatic,4.8,13990
9279,Opel Corsa,66.0,1398.0,5200.0,1.0,Automatic,5.5,13990
9280,Opel Corsa,66.0,1398.0,23384.0,1.0,Automatic,4.8,13990
9281,Opel Corsa,66.0,1398.0,18000.0,1.0,Automatic,6.0,13990
9282,Opel Corsa,66.0,1398.0,9090.0,1.0,Automatic,5.9,13990
9283,Opel Corsa,66.0,1398.0,26984.0,1.0,Automatic,5.35,13990
9284,Opel Corsa,66.0,1398.0,15500.0,1.0,Automatic,6.0,13990
9285,Opel Corsa,66.0,1398.0,30856.0,2.0,Automatic,5.6,13990
9286,Opel Corsa,66.0,1400.0,12099.0,1.0,Automatic,6.0,13990
9287,Opel Corsa,66.0,1398.0,35.0,0.0,Automatic,5.6,13990
9288,Opel Corsa,66.0,1398.0,51.0,1.0,Automatic,6.6,13990
9289,Opel Corsa,66.0,1398.0,51.0,1.0,Automatic,6.6,13990
9290,Opel Corsa,66.0,1398.0,10000.0,1.0,Automatic,6.0,13990
9291,Opel Corsa,66.0,1398.0,5900.0,1.0,Automatic,6.0,13990
9292,Opel Corsa,66.0,1398.0,1839.0,1.0,Automatic,6.6,13990
9293,Opel Corsa,66.0,1398.0,11600.0,1.0,Automatic,6.0,13990
9294,Opel Corsa,66.0,1398.0,10000.0,1.0,Automatic,5.9,13980
9295,Opel Corsa,66.0,1398.0,8390.0,1.0,Automatic,5.1,13980
9296,Opel Corsa,66.0,1398.0,19900.0,1.0,Automatic,5.6,13980
9297,Opel Corsa,66.0,1398.0,10350.0,1.0,Automatic,5.6,13980
9298,Opel Corsa,66.0,1398.0,5.0,0.0,Automatic,5.9,13980
9299,Opel Corsa,66.0,1400.0,12843.0,1.0,Automatic,5.6,13960
9300,Opel Corsa,66.0,1398.0,10300.0,1.0,Automatic,5.6,13980
9301,Opel Corsa,66.0,1398.0,8500.0,1.0,Automatic,5.35,13980
9302,Opel Corsa,66.0,1398.0,5100.0,1.0,Automatic,4.7,13950
9303,Opel Corsa,66.0,1398.0,19725.0,1.0,Automatic,5.1,13950
9304,Opel Corsa,66.0,1398.0,50.0,0.0,Automatic,6.0,13950
9305,Opel Corsa,66.0,1398.0,10210.0,1.0,Automatic,6.6,13950
9306,Opel Corsa,66.0,1398.0,4600.0,0.0,Automatic,6.6,13950
9307,Opel Corsa,66.0,1398.0,10000.0,0.0,Automatic,6.6,13950
9308,Opel Corsa,66.0,1398.0,8500.0,0.0,Automatic,6.6,13950
9309,Opel Corsa,66.0,1398.0,12010.0,1.0,Automatic,5.6,13900
9310,Opel Corsa,66.0,1398.0,12500.0,2.0,Automatic,5.1,13900
9311,Opel Corsa,66.0,1398.0,6900.0,0.0,Automatic,6.6,13950
9312,Opel Corsa,66.0,1398.0,8000.0,1.0,Automatic,5.6,13950
9313,Opel Corsa,66.0,1398.0,9800.0,1.0,Automatic,6.6,13900
9314,Opel Corsa,66.0,1398.0,8066.0,1.0,Automatic,5.1,13900
9315,Opel Corsa,66.0,1398.0,1500.0,0.0,Automatic,6.0,13900
9316,Opel Corsa,66.0,1398.0,9.0,0.0,Automatic,6.0,13900
9317,Opel Corsa,66.0,1398.0,7.0,0.0,Automatic,6.6,13899
9318,Opel Corsa,55.0,1398.0,24000.0,2.0,Manual,5.2,8900
9319,Opel Corsa,51.0,1229.0,22400.0,2.0,Manual,5.3,8900
9320,Opel Corsa,66.0,1398.0,42000.0,2.0,Manual,5.1,8900
9321,Opel Corsa,55.0,1398.0,17609.0,1.0,Manual,5.8,8900
9322,Opel Corsa,66.0,1398.0,43933.0,2.0,Manual,5.2,8900
9323,Opel Corsa,66.0,1398.0,35747.0,1.0,Manual,5.2,8900
9324,Opel Corsa,51.0,1229.0,33205.0,2.0,Manual,5.3,8900
9325,Opel Corsa,66.0,1398.0,43657.0,2.0,Manual,5.2,8900
9326,Opel Corsa,66.0,1398.0,42471.0,2.0,Manual,5.2,8900
9327,Opel Corsa,66.0,1398.0,42619.0,2.0,Manual,5.1,8900
9328,Opel Corsa,66.0,1398.0,14000.0,2.0,Manual,5.6,8900
9329,Opel Corsa,66.0,1398.0,45700.0,2.0,Manual,5.2,8950
9330,Opel Corsa,51.0,1229.0,47200.0,2.0,Manual,5.3,8990
9331,Opel Corsa,51.0,1229.0,11875.0,2.0,Manual,5.3,8990
9332,Opel Corsa,51.0,1229.0,21000.0,2.0,Manual,5.4,8980
9333,Opel Corsa,66.0,1398.0,36400.0,2.0,Manual,5.2,8979
9334,Opel Corsa,51.0,1229.0,25386.0,2.0,Manual,5.4,8970
9335,Opel Corsa,51.0,1229.0,66566.0,2.0,Manual,5.4,8990
9336,Opel Corsa,66.0,1364.0,12942.0,1.0,Manual,5.7,8990
9337,Opel Corsa,66.0,1398.0,15584.0,1.0,Manual,5.2,8990
9338,Opel Corsa,51.0,1229.0,25982.0,1.0,Manual,5.5,8990
9339,Opel Corsa,51.0,1229.0,26168.0,1.0,Manual,5.5,8990
9340,Opel Corsa,51.0,1229.0,25070.0,1.0,Manual,5.5,8990
9341,Opel Corsa,51.0,1229.0,29171.0,1.0,Manual,5.5,8990
9342,Opel Corsa,51.0,1229.0,24704.0,1.0,Manual,5.5,8990
9343,Opel Corsa,51.0,1229.0,29477.0,1.0,Manual,5.5,8990
9344,Opel Corsa,51.0,1229.0,25001.0,1.0,Manual,5.5,8990
9345,Opel Corsa,51.0,1229.0,26747.0,2.0,Manual,5.35,8990
9346,Opel Corsa,66.0,1398.0,41886.0,2.0,Manual,5.2,8989
9347,Opel Corsa,51.0,1229.0,16000.0,2.0,Manual,5.4,8980
9348,Opel Corsa,51.0,1229.0,29000.0,2.0,Manual,5.3,8980
9349,Opel Corsa,66.0,1398.0,35427.0,2.0,Manual,5.1,8980
9350,Opel Corsa,51.0,1229.0,16000.0,2.0,Manual,5.4,8980
9351,Opel Corsa,66.0,1398.0,17043.0,2.0,Manual,5.1,8989
9352,Opel Corsa,51.0,1229.0,26683.0,2.0,Manual,5.4,8970
9353,Opel Corsa,51.0,1229.0,8267.0,2.0,Manual,5.4,8950
9354,Opel Corsa,66.0,1398.0,41467.0,2.0,Manual,6.5,8950
9355,Opel Corsa,51.0,1229.0,60000.0,2.0,Manual,5.3,8950
9356,Opel Corsa,66.0,1398.0,74000.0,2.0,Manual,5.2,8950
9357,Opel Corsa,66.0,1398.0,74000.0,2.0,Manual,5.2,8950
9358,Opel Corsa,66.0,1398.0,72000.0,2.0,Manual,5.2,8950
9359,Opel Corsa,66.0,1398.0,72000.0,2.0,Manual,5.2,8950
9360,Opel Corsa,66.0,1398.0,72000.0,2.0,Manual,5.2,8950
9361,Opel Corsa,66.0,999.0,43844.0,1.0,Manual,5.6,8950
9362,Opel Corsa,66.0,1398.0,72000.0,2.0,Manual,5.2,8950
9363,Opel Corsa,51.0,1229.0,40297.0,1.0,Manual,5.3,8990
9364,Opel Corsa,66.0,1398.0,13260.0,1.0,Manual,5.2,8990
9365,Opel Corsa,66.0,1398.0,72000.0,2.0,Manual,5.1,8950
9366,Opel Corsa,66.0,1398.0,74700.0,2.0,Manual,5.2,8990
9367,Opel Corsa,66.0,1398.0,65000.0,2.0,Manual,5.1,8950
9368,Opel Corsa,66.0,1398.0,72000.0,2.0,Manual,5.1,8950
9369,Opel Corsa,66.0,1398.0,71400.0,2.0,Manual,5.2,8990
9370,Opel Corsa,66.0,1398.0,74000.0,2.0,Manual,5.1,8950
9371,Opel Corsa,66.0,1398.0,59400.0,2.0,Manual,5.2,8990
9372,Opel Corsa,66.0,1398.0,74900.0,2.0,Manual,5.2,8990
9373,Opel Corsa,66.0,1397.0,24289.0,1.0,Manual,5.2,8990
9374,Opel Corsa,66.0,1398.0,67900.0,2.0,Manual,5.2,8990
9375,Opel Corsa,66.0,1398.0,70900.0,2.0,Manual,5.2,8990
9376,Opel Corsa,66.0,1398.0,38000.0,2.0,Manual,5.0,8990
9377,Opel Corsa,66.0,1364.0,14356.0,1.0,Manual,5.7,8990
9378,Opel Corsa,66.0,1398.0,50000.0,2.0,Manual,5.6,8990
9379,Opel Corsa,66.0,1398.0,3300.0,1.0,Manual,5.0,8990
9380,Opel Corsa,66.0,1398.0,67800.0,2.0,Manual,5.2,8990
9381,Opel Corsa,74.0,1398.0,37087.0,2.0,Manual,5.6,8990
9382,Opel Corsa,66.0,1397.0,16300.0,1.0,Manual,5.2,8990
9383,Opel Corsa,66.0,1398.0,53300.0,2.0,Manual,5.2,8950
9384,Opel Corsa,66.0,1398.0,38400.0,2.0,Manual,5.2,8950
9385,Opel Corsa,66.0,1398.0,34151.0,1.0,Manual,5.2,8900
9386,Opel Corsa,66.0,1398.0,20164.0,2.0,Manual,5.2,8900
9387,Opel Corsa,66.0,1398.0,66100.0,2.0,Manual,5.2,8900
9388,Opel Corsa,66.0,1398.0,44000.0,2.0,Manual,5.35,8900
9389,Opel Corsa,51.0,1229.0,54935.0,2.0,Manual,5.3,8900
9390,Opel Corsa,66.0,1398.0,19754.0,2.0,Manual,5.2,8900
9391,Opel Corsa,51.0,1229.0,64621.0,2.0,Manual,5.3,8900
9392,Opel Corsa,66.0,1398.0,18835.0,2.0,Manual,5.2,8900
9393,Opel Corsa,51.0,1229.0,15800.0,2.0,Manual,5.3,8900
9394,Opel Corsa,55.0,1248.0,10000.0,2.0,Manual,3.8,8900
9395,Opel Corsa,51.0,1229.0,46000.0,2.0,Manual,5.3,8900
9396,Opel Corsa,51.0,1229.0,45812.0,2.0,Manual,5.3,8900
9397,Opel Corsa,51.0,1229.0,46751.0,2.0,Manual,5.3,8900
9398,Opel Corsa,51.0,1229.0,40000.0,2.0,Manual,4.3,8900
9399,Opel Corsa,51.0,1229.0,52704.0,2.0,Manual,5.3,8900
9400,Opel Corsa,51.0,1229.0,45000.0,2.0,Manual,5.6,8900
9401,Opel Corsa,66.0,1398.0,18866.0,2.0,Manual,5.1,8900
9402,Opel Corsa,55.0,1248.0,22509.0,2.0,Manual,3.8,8900
9403,Opel Corsa,66.0,1398.0,22697.0,2.0,Manual,5.2,8900
9404,Opel Corsa,66.0,1398.0,69000.0,2.0,Manual,5.1,8900
9405,Opel Corsa,51.0,1229.0,23712.0,1.0,Manual,5.4,8900
9406,Opel Corsa,66.0,1398.0,21597.0,2.0,Manual,5.6,8900
9407,Opel Corsa,66.0,1398.0,14887.0,1.0,Manual,5.2,8900
9408,Opel Corsa,51.0,1229.0,58000.0,2.0,Manual,5.3,8900
9409,Opel Corsa,66.0,1398.0,31330.0,2.0,Manual,5.0,8900
9410,Opel Corsa,51.0,1229.0,13000.0,1.0,Manual,5.4,8900
9411,Opel Corsa,51.0,1229.0,39951.0,2.0,Manual,5.3,8900
9412,Opel Corsa,66.0,1398.0,42000.0,2.0,Manual,5.2,8950
9413,Opel Corsa,66.0,1398.0,47100.0,2.0,Manual,5.2,8950
9414,Opel Corsa,66.0,1398.0,74000.0,2.0,Manual,5.2,8950
9415,Opel Corsa,66.0,1398.0,72000.0,2.0,Manual,5.2,8950
9416,Opel Corsa,66.0,1398.0,72000.0,2.0,Manual,5.2,8950
9417,Opel Corsa,66.0,1400.0,25055.0,1.0,Manual,5.2,8950
9418,Opel Corsa,51.0,1229.0,45000.0,2.0,Manual,5.3,8950
9419,Opel Corsa,66.0,1398.0,41400.0,2.0,Manual,5.2,8950
9420,Opel Corsa,66.0,1398.0,52000.0,2.0,Manual,5.2,8950
9421,Opel Corsa,51.0,1229.0,50000.0,2.0,Manual,5.3,8950
9422,Opel Corsa,55.0,1248.0,30438.0,2.0,Manual,3.7,8950
9423,Opel Corsa,51.0,1200.0,29500.0,2.0,Manual,5.6,8925
9424,Opel Corsa,51.0,1200.0,21700.0,2.0,Manual,5.6,8925
9425,Opel Corsa,55.0,1300.0,49392.0,2.0,Manual,3.8,8925
9426,Opel Corsa,51.0,1229.0,17390.0,2.0,Manual,5.4,8900
9427,Opel Corsa,51.0,1229.0,27355.0,2.0,Manual,5.4,8900
9428,Opel Corsa,51.0,1229.0,9100.0,2.0,Manual,5.7,8900
9429,Opel Corsa,51.0,1229.0,10900.0,2.0,Manual,5.3,8900
9430,Opel Corsa,66.0,1398.0,10.0,0.0,Automatic,6.3,14213
9431,Opel Corsa,66.0,1398.0,8510.0,0.0,Automatic,5.2,14390
9432,Opel Corsa,66.0,1400.0,17126.0,1.0,Automatic,5.6,14370
9433,Opel Corsa,66.0,1398.0,350.0,1.0,Automatic,6.0,14350
9434,Opel Corsa,66.0,1398.0,15900.0,1.0,Automatic,6.3,14350
9435,Opel Corsa,66.0,1398.0,10300.0,1.0,Automatic,6.3,14350
9436,Opel Corsa,66.0,1398.0,50.0,0.0,Automatic,6.6,14595
9437,Opel Corsa,66.0,1398.0,37734.0,1.0,Automatic,5.9,14590
9438,Opel Corsa,51.0,1229.0,3000.0,1.0,Manual,5.4,9250
9439,Opel Corsa,66.0,1398.0,5400.0,1.0,Automatic,6.3,14590
9440,Opel Corsa,66.0,1398.0,20932.0,1.0,Manual,5.2,9250
9441,Opel Corsa,51.0,1229.0,1647.3626086956522,0.0,Manual,5.4,9245
9442,Opel Corsa,52.0,1229.0,17053.0,1.0,Manual,5.35,9280
9443,Opel Corsa,51.0,1229.0,10.0,1.0,Manual,5.4,9508
9444,Opel Corsa,66.0,1398.0,27777.0,1.0,Manual,5.2,9240
9445,Opel Corsa,55.0,1248.0,100.0,0.0,Manual,3.8,9200
9446,Opel Corsa,55.0,1398.0,16514.0,1.0,Manual,5.1,9400
9447,Opel Corsa,66.0,1398.0,13252.0,1.0,Manual,5.2,9550
9448,Opel Corsa,51.0,1229.0,10.0,0.0,Manual,5.5,9290
9449,Opel Corsa,51.0,1229.0,21200.0,1.0,Manual,5.3,9550
9450,Opel Corsa,66.0,1398.0,1982.0,1.0,Manual,5.1,9490
9451,Opel Corsa,66.0,1398.0,7912.0,1.0,Manual,5.2,9500
9452,Opel Corsa,66.0,1398.0,16852.0,1.0,Manual,5.6,9500
9453,Opel Corsa,66.0,1398.0,47100.0,1.0,Manual,5.2,9800
9454,Opel Corsa,66.0,1398.0,17000.0,1.0,Manual,5.1,9790
9455,Opel Corsa,51.0,1229.0,10.0,1.0,Manual,5.4,9790
9456,Opel Corsa,66.0,1398.0,48100.0,1.0,Manual,5.2,9800
9457,Opel Corsa,51.0,1229.0,22100.0,1.0,Manual,5.7,9788
9458,Opel Corsa,66.0,1398.0,45800.0,1.0,Manual,5.2,9800
9459,Opel Corsa,51.0,1229.0,10.0,1.0,Manual,5.4,9780
9460,Opel Corsa,74.0,1364.0,22236.0,1.0,Manual,5.1,9780
9461,Opel Corsa,66.0,1398.0,29100.0,1.0,Manual,5.2,9750
9462,Opel Corsa,51.0,1229.0,10.0,1.0,Manual,5.3,9780
9463,Opel Corsa,66.0,1398.0,8990.0,1.0,Manual,5.2,9777
9464,Opel Corsa,55.0,1400.0,22000.0,1.0,Manual,5.3,9750
9465,Opel Corsa,51.0,1229.0,20000.0,1.0,Manual,5.3,9750
9466,Opel Corsa,51.0,1229.0,19345.0,1.0,Manual,5.4,9750
9467,Opel Corsa,51.0,1229.0,1647.3626086956522,0.0,Manual,5.3,9700
9468,Opel Corsa,66.0,1398.0,9876.0,1.0,Manual,5.1,9750
9469,Opel Corsa,51.0,1398.0,18310.0,1.0,Manual,5.35,9745
9470,Opel Corsa,55.0,1398.0,16700.0,1.0,Manual,5.1,9700
9471,Opel Corsa,66.0,1397.0,12554.0,1.0,Manual,5.2,9700
9472,Opel Corsa,51.0,1229.0,27941.0,1.0,Manual,5.35,9745
